id,detected_object,timestamp,weather,holiday
1701,organic,2025-05-13 21:48:06,sunny,0
1702,paper,2025-05-13 16:06:40,sunny,0
1703,plastic,2025-05-13 06:19:37,sunny,0
1704,organic,2025-05-13 00:55:50,sunny,0
1705,paper,2025-05-13 23:41:21,sunny,0
1706,plastic,2025-05-14 14:51:30,sunny,0
1707,metal,2025-05-14 12:34:11,sunny,0
1708,paper,2025-05-14 20:52:24,sunny,0
1709,glass,2025-05-14 10:34:26,sunny,0
1710,organic,2025-05-14 04:06:50,sunny,0
1711,glass,2025-05-14 18:54:59,sunny,0
1712,metal,2025-05-14 15:32:23,sunny,0
1713,plastic,2025-05-14 23:56:47,sunny,0
1714,organic,2025-05-14 11:38:29,sunny,0
1715,plastic,2025-05-14 21:33:34,sunny,0
1716,organic,2025-05-14 22:52:46,sunny,0
1717,plastic,2025-05-14 17:17:09,sunny,0
1718,metal,2025-05-14 23:13:20,sunny,0
1719,plastic,2025-05-14 16:42:56,sunny,0
1720,metal,2025-05-14 01:03:56,sunny,0
1721,plastic,2025-05-14 05:55:07,sunny,0
1722,paper,2025-05-15 01:18:46,cloudy,0
1723,plastic,2025-05-15 03:10:11,cloudy,0
1724,organic,2025-05-15 21:41:27,cloudy,0
1725,metal,2025-05-15 12:25:43,cloudy,0
1726,metal,2025-05-15 02:11:07,cloudy,0
1727,plastic,2025-05-15 07:52:07,cloudy,0
1728,glass,2025-05-15 14:53:36,cloudy,0
1729,paper,2025-05-15 18:15:41,cloudy,0
1730,organic,2025-05-15 04:45:03,cloudy,0
1731,organic,2025-05-15 12:18:11,cloudy,0
1732,paper,2025-05-15 16:00:26,cloudy,0
1733,organic,2025-05-15 03:19:23,cloudy,0
1734,paper,2025-05-15 09:16:07,cloudy,0
1735,glass,2025-05-16 15:22:43,rainy,0
1736,plastic,2025-05-16 21:21:57,rainy,0
1737,organic,2025-05-16 07:47:24,rainy,0
1738,glass,2025-05-16 21:16:19,rainy,0
1739,paper,2025-05-16 13:57:41,rainy,0
1740,plastic,2025-05-16 11:56:41,rainy,0
1741,metal,2025-05-16 21:18:55,rainy,0
1742,plastic,2025-05-17 09:01:36,rainy,0
1743,paper,2025-05-17 02:24:47,rainy,0
1744,paper,2025-05-17 06:26:07,rainy,0
1745,glass,2025-05-17 18:15:53,rainy,0
1746,paper,2025-05-17 10:41:09,rainy,0
1747,organic,2025-05-17 14:59:42,rainy,0
1748,glass,2025-05-17 13:03:34,rainy,0
1749,glass,2025-05-17 11:36:29,rainy,0
1750,plastic,2025-05-17 14:46:35,rainy,0
1751,plastic,2025-05-17 10:59:51,rainy,0
1752,glass,2025-05-17 03:10:20,rainy,0
1753,metal,2025-05-18 06:40:34,stormy,0
1754,paper,2025-05-18 19:07:44,stormy,0
1755,plastic,2025-05-18 13:19:13,stormy,0
1756,glass,2025-05-18 17:52:52,stormy,0
1757,organic,2025-05-18 14:37:58,stormy,0
1758,metal,2025-05-18 13:05:08,stormy,0
1759,organic,2025-05-18 07:34:55,stormy,0
1760,metal,2025-05-18 11:29:14,stormy,0
1761,organic,2025-05-18 16:55:25,stormy,0
1762,metal,2025-05-19 13:32:10,sunny,0
1763,paper,2025-05-19 11:35:19,sunny,0
1764,paper,2025-05-19 03:55:04,sunny,0
1765,metal,2025-05-19 09:51:42,sunny,0
1766,organic,2025-05-19 18:53:41,sunny,0
1767,organic,2025-05-19 09:20:03,sunny,0
1768,organic,2025-05-19 22:21:58,sunny,0
1769,metal,2025-05-19 13:49:32,sunny,0
1770,organic,2025-05-19 00:19:08,sunny,0
1771,plastic,2025-05-19 23:18:14,sunny,0
1772,paper,2025-05-19 06:09:16,sunny,0
1773,plastic,2025-05-19 22:18:11,sunny,0
1774,plastic,2025-05-19 07:30:11,sunny,0
1775,organic,2025-05-19 07:48:51,sunny,0
1776,plastic,2025-05-19 11:00:22,sunny,0
1777,plastic,2025-05-19 00:22:33,sunny,0
1778,plastic,2025-05-20 10:46:23,rainy,0
1779,organic,2025-05-20 03:56:53,rainy,0
1780,paper,2025-05-20 14:45:52,rainy,0
1781,plastic,2025-05-20 18:14:19,rainy,0
1782,organic,2025-05-20 08:48:03,rainy,0
1783,organic,2025-05-20 03:02:22,rainy,0
1784,paper,2025-05-20 21:07:16,rainy,0
1785,plastic,2025-05-21 10:30:43,cloudy,0
1786,organic,2025-05-21 22:00:30,cloudy,0
1787,metal,2025-05-21 03:59:12,cloudy,0
1788,organic,2025-05-21 09:46:34,cloudy,0
1789,glass,2025-05-21 13:58:12,cloudy,0
1790,plastic,2025-05-21 19:35:40,cloudy,0
1791,metal,2025-05-21 03:11:47,cloudy,0
1792,plastic,2025-05-21 17:06:48,cloudy,0
1793,organic,2025-05-21 15:33:25,cloudy,0
1794,plastic,2025-05-21 19:23:47,cloudy,0
1795,paper,2025-05-21 06:10:28,cloudy,0
1796,plastic,2025-05-21 03:34:35,cloudy,0
1797,plastic,2025-05-21 12:12:23,cloudy,0
1798,paper,2025-05-22 10:33:20,rainy,0
1799,glass,2025-05-22 04:01:17,rainy,0
1800,plastic,2025-05-22 07:27:01,rainy,0
1801,glass,2025-05-22 07:52:40,rainy,0
1802,metal,2025-05-22 12:00:13,rainy,0
1803,organic,2025-05-22 17:51:31,rainy,0
1804,metal,2025-05-22 18:20:41,rainy,0
1805,organic,2025-05-23 17:21:41,cloudy,0
1806,plastic,2025-05-23 13:16:10,cloudy,0
1807,glass,2025-05-23 17:03:39,cloudy,0
1808,paper,2025-05-23 07:08:55,cloudy,0
1809,plastic,2025-05-23 06:59:46,cloudy,0
1810,glass,2025-05-23 12:06:53,cloudy,0
1811,plastic,2025-05-23 04:14:52,cloudy,0
1812,plastic,2025-05-23 07:14:23,cloudy,0
1813,metal,2025-05-23 13:37:29,cloudy,0
1814,plastic,2025-05-23 12:07:15,cloudy,0
1815,plastic,2025-05-23 01:58:48,cloudy,0
1816,metal,2025-05-23 17:28:23,cloudy,0
1817,paper,2025-05-23 10:49:53,cloudy,0
1818,glass,2025-05-24 17:32:21,sunny,0
1819,plastic,2025-05-24 02:36:58,sunny,0
1820,plastic,2025-05-24 16:35:52,sunny,0
1821,glass,2025-05-24 05:52:15,sunny,0
1822,plastic,2025-05-24 23:01:37,sunny,0
1823,paper,2025-05-24 00:11:23,sunny,0
1824,metal,2025-05-24 02:48:46,sunny,0
1825,plastic,2025-05-24 17:22:47,sunny,0
1826,organic,2025-05-24 10:00:30,sunny,0
1827,paper,2025-05-24 09:47:06,sunny,0
1828,glass,2025-05-24 03:25:32,sunny,0
1829,organic,2025-05-24 01:22:07,sunny,0
1830,organic,2025-05-24 16:22:04,sunny,0
1831,plastic,2025-05-24 13:28:42,sunny,0
1832,plastic,2025-05-24 11:18:32,sunny,0
1833,paper,2025-05-24 18:38:39,sunny,0
1834,glass,2025-05-24 01:34:01,sunny,0
1835,metal,2025-05-24 03:30:26,sunny,0
1836,metal,2025-05-24 13:19:54,sunny,0
1837,organic,2025-05-24 11:53:29,sunny,0
1838,organic,2025-05-25 03:53:44,misty,0
1839,metal,2025-05-25 22:23:45,misty,0
1840,plastic,2025-05-25 19:47:43,misty,0
1841,glass,2025-05-25 04:31:36,misty,0
1842,plastic,2025-05-25 14:10:14,misty,0
1843,organic,2025-05-25 07:28:27,misty,0
1844,paper,2025-05-25 07:04:56,misty,0
1845,metal,2025-05-25 21:12:42,misty,0
1846,organic,2025-05-25 03:59:46,misty,0
1847,organic,2025-05-25 12:55:11,misty,0
1848,organic,2025-05-25 15:21:52,misty,0
1849,organic,2025-05-25 14:25:03,misty,0
1850,organic,2025-05-25 17:19:30,misty,0
1851,organic,2025-05-25 00:35:12,misty,0
1852,plastic,2025-05-25 11:31:38,misty,0
1853,organic,2025-05-26 11:49:37,cloudy,0
1854,plastic,2025-05-26 09:30:13,cloudy,0
1855,organic,2025-05-26 10:01:35,cloudy,0
1856,organic,2025-05-26 14:54:13,cloudy,0
1857,organic,2025-05-26 07:32:55,cloudy,0
1858,metal,2025-05-26 17:47:14,cloudy,0
1859,glass,2025-05-26 19:43:01,cloudy,0
1860,glass,2025-05-26 13:57:36,cloudy,0
1861,organic,2025-05-26 12:57:25,cloudy,0
1862,paper,2025-05-26 15:29:01,cloudy,0
1863,plastic,2025-05-26 00:32:49,cloudy,0
1864,glass,2025-05-26 02:18:43,cloudy,0
1865,metal,2025-05-26 13:37:32,cloudy,0
1866,metal,2025-05-27 10:24:57,cloudy,0
1867,paper,2025-05-27 06:16:03,cloudy,0
1868,organic,2025-05-27 07:41:54,cloudy,0
1869,metal,2025-05-27 04:58:07,cloudy,0
1870,plastic,2025-05-27 21:01:10,cloudy,0
1871,organic,2025-05-27 17:29:24,cloudy,0
1872,metal,2025-05-27 17:13:17,cloudy,0
1873,glass,2025-05-27 12:56:34,cloudy,0
1874,metal,2025-05-27 01:07:27,cloudy,0
1875,paper,2025-05-27 17:23:18,cloudy,0
1876,organic,2025-05-27 10:24:59,cloudy,0
1877,organic,2025-05-27 17:22:23,cloudy,0
1878,organic,2025-05-27 18:22:36,cloudy,0
1879,organic,2025-05-28 05:25:19,rainy,0
1880,organic,2025-05-28 21:19:39,rainy,0
1881,organic,2025-05-28 20:48:07,rainy,0
1882,paper,2025-05-28 18:00:52,rainy,0
1883,organic,2025-05-28 14:47:42,rainy,0
1884,metal,2025-05-28 12:33:12,rainy,0
1885,paper,2025-05-28 22:19:48,rainy,0
1886,paper,2025-05-29 06:00:33,sunny,1
1887,paper,2025-05-29 22:51:33,sunny,1
1888,paper,2025-05-29 01:52:53,sunny,1
1889,glass,2025-05-29 12:48:31,sunny,1
1890,metal,2025-05-29 11:29:03,sunny,1
1891,plastic,2025-05-29 00:49:14,sunny,1
1892,metal,2025-05-29 07:59:56,sunny,1
1893,paper,2025-05-29 07:05:59,sunny,1
1894,metal,2025-05-29 15:23:48,sunny,1
1895,organic,2025-05-29 16:17:32,sunny,1
1896,paper,2025-05-29 02:04:25,sunny,1
1897,plastic,2025-05-29 04:26:35,sunny,1
1898,plastic,2025-05-29 03:00:16,sunny,1
1899,plastic,2025-05-29 05:23:12,sunny,1
1900,metal,2025-05-29 14:32:32,sunny,1
1901,paper,2025-05-29 19:30:40,sunny,1
1902,paper,2025-05-29 23:59:04,sunny,1
1903,organic,2025-05-29 08:49:28,sunny,1
1904,plastic,2025-05-29 00:03:09,sunny,1
1905,organic,2025-05-29 01:35:25,sunny,1
1906,organic,2025-05-29 16:22:53,sunny,1
1907,plastic,2025-05-29 18:42:14,sunny,1
1908,plastic,2025-05-29 01:29:24,sunny,1
1909,organic,2025-05-29 03:35:43,sunny,1
1910,paper,2025-05-29 23:55:55,sunny,1
1911,paper,2025-05-29 04:26:08,sunny,1
1912,organic,2025-05-30 17:33:39,rainy,0
1913,plastic,2025-05-30 13:59:39,rainy,0
1914,paper,2025-05-30 07:15:49,rainy,0
1915,metal,2025-05-30 21:08:23,rainy,0
1916,paper,2025-05-30 02:36:30,rainy,0
1917,metal,2025-05-30 00:37:45,rainy,0
1918,plastic,2025-05-30 16:03:25,rainy,0
1919,plastic,2025-05-31 10:46:59,sunny,0
1920,plastic,2025-05-31 20:42:48,sunny,0
1921,paper,2025-05-31 14:33:12,sunny,0
1922,organic,2025-05-31 05:01:54,sunny,0
1923,metal,2025-05-31 19:31:54,sunny,0
1924,organic,2025-05-31 06:39:47,sunny,0
1925,organic,2025-05-31 01:34:07,sunny,0
1926,organic,2025-05-31 18:03:27,sunny,0
1927,plastic,2025-05-31 01:33:36,sunny,0
1928,paper,2025-05-31 11:33:59,sunny,0
1929,glass,2025-05-31 00:35:34,sunny,0
1930,paper,2025-05-31 16:35:10,sunny,0
1931,plastic,2025-05-31 13:49:37,sunny,0
1932,organic,2025-05-31 22:44:26,sunny,0
1933,plastic,2025-05-31 03:03:10,sunny,0
1934,plastic,2025-05-31 12:54:42,sunny,0
1935,paper,2025-05-31 00:48:21,sunny,0
1936,metal,2025-05-31 00:25:11,sunny,0
1937,organic,2025-05-31 15:05:38,sunny,0
1938,glass,2025-05-31 04:33:08,sunny,0
1939,paper,2025-06-01 01:51:32,sunny,0
1940,metal,2025-06-01 15:11:22,sunny,0
1941,paper,2025-06-01 22:10:14,sunny,0
1942,paper,2025-06-01 09:26:08,sunny,0
1943,plastic,2025-06-01 20:29:36,sunny,0
1944,plastic,2025-06-01 23:36:47,sunny,0
1945,organic,2025-06-01 19:14:47,sunny,0
1946,metal,2025-06-01 19:04:00,sunny,0
1947,organic,2025-06-01 06:12:57,sunny,0
1948,metal,2025-06-01 10:01:49,sunny,0
1949,paper,2025-06-01 06:24:39,sunny,0
1950,organic,2025-06-01 05:16:46,sunny,0
1951,glass,2025-06-01 16:21:56,sunny,0
1952,paper,2025-06-01 05:08:06,sunny,0
1953,glass,2025-06-01 22:26:13,sunny,0
1954,paper,2025-06-01 08:10:09,sunny,0
1955,plastic,2025-06-01 01:43:06,sunny,0
1956,paper,2025-06-01 03:04:00,sunny,0
1957,metal,2025-06-01 10:38:22,sunny,0
1958,organic,2025-06-01 01:16:38,sunny,0
1959,plastic,2025-06-02 21:55:28,cloudy,0
1960,plastic,2025-06-02 13:46:59,cloudy,0
1961,plastic,2025-06-02 10:20:48,cloudy,0
1962,paper,2025-06-02 05:00:16,cloudy,0
1963,glass,2025-06-02 13:22:42,cloudy,0
1964,plastic,2025-06-02 21:54:34,cloudy,0
1965,glass,2025-06-02 11:12:55,cloudy,0
1966,organic,2025-06-02 15:52:41,cloudy,0
1967,glass,2025-06-02 17:00:18,cloudy,0
1968,organic,2025-06-02 13:22:00,cloudy,0
1969,organic,2025-06-02 08:49:25,cloudy,0
1970,plastic,2025-06-02 03:38:56,cloudy,0
1971,plastic,2025-06-02 11:52:56,cloudy,0
1972,plastic,2025-06-03 06:17:21,cloudy,0
1973,organic,2025-06-03 21:36:13,cloudy,0
1974,plastic,2025-06-03 10:33:34,cloudy,0
1975,plastic,2025-06-03 21:54:05,cloudy,0
1976,organic,2025-06-03 06:49:32,cloudy,0
1977,plastic,2025-06-03 21:06:44,cloudy,0
1978,plastic,2025-06-03 03:46:10,cloudy,0
1979,organic,2025-06-03 17:24:44,cloudy,0
1980,glass,2025-06-03 14:51:00,cloudy,0
1981,plastic,2025-06-03 17:01:56,cloudy,0
1982,glass,2025-06-03 06:29:35,cloudy,0
1983,organic,2025-06-03 06:54:10,cloudy,0
1984,metal,2025-06-03 19:50:08,cloudy,0
1985,metal,2025-06-04 05:58:20,cloudy,0
1986,glass,2025-06-04 05:42:41,cloudy,0
1987,organic,2025-06-04 04:56:45,cloudy,0
1988,plastic,2025-06-04 01:42:45,cloudy,0
1989,organic,2025-06-04 12:16:04,cloudy,0
1990,glass,2025-06-04 09:57:12,cloudy,0
1991,plastic,2025-06-04 10:44:42,cloudy,0
1992,glass,2025-06-04 07:37:29,cloudy,0
1993,plastic,2025-06-04 13:40:48,cloudy,0
1994,glass,2025-06-04 10:32:29,cloudy,0
1995,paper,2025-06-04 05:50:51,cloudy,0
1996,organic,2025-06-04 15:09:31,cloudy,0
1997,metal,2025-06-04 10:41:45,cloudy,0
1998,organic,2025-06-05 07:12:25,misty,0
1999,glass,2025-06-05 23:42:45,misty,0
2000,organic,2025-06-05 04:37:15,misty,0
2001,plastic,2025-06-05 08:15:38,misty,0
2002,organic,2025-06-05 22:57:16,misty,0
2003,paper,2025-06-05 18:53:54,misty,0
2004,metal,2025-06-05 13:23:56,misty,0
2005,plastic,2025-06-05 21:12:59,misty,0
2006,plastic,2025-06-05 10:57:11,misty,0
2007,plastic,2025-06-05 09:32:34,misty,0
2008,paper,2025-06-05 10:51:56,misty,0
2009,organic,2025-06-06 15:47:55,sunny,0
2010,organic,2025-06-06 11:54:00,sunny,0
2011,organic,2025-06-06 06:43:57,sunny,0
2012,glass,2025-06-06 23:44:10,sunny,0
2013,metal,2025-06-06 10:36:35,sunny,0
2014,organic,2025-06-06 23:43:59,sunny,0
2015,plastic,2025-06-06 14:33:36,sunny,0
2016,metal,2025-06-06 23:17:09,sunny,0
2017,paper,2025-06-06 12:19:35,sunny,0
2018,paper,2025-06-06 05:30:36,sunny,0
2019,metal,2025-06-06 23:07:29,sunny,0
2020,organic,2025-06-06 18:02:24,sunny,0
2021,plastic,2025-06-06 03:41:27,sunny,0
2022,organic,2025-06-06 12:42:41,sunny,0
2023,plastic,2025-06-06 11:11:45,sunny,0
2024,metal,2025-06-06 06:38:16,sunny,0
2025,paper,2025-06-07 20:55:46,cloudy,0
2026,plastic,2025-06-07 23:25:03,cloudy,0
2027,organic,2025-06-07 11:02:52,cloudy,0
2028,plastic,2025-06-07 15:39:32,cloudy,0
2029,metal,2025-06-07 11:09:31,cloudy,0
2030,plastic,2025-06-07 14:11:52,cloudy,0
2031,plastic,2025-06-07 08:26:04,cloudy,0
2032,organic,2025-06-07 18:19:39,cloudy,0
2033,organic,2025-06-07 19:39:32,cloudy,0
2034,organic,2025-06-07 01:06:16,cloudy,0
2035,organic,2025-06-07 10:26:04,cloudy,0
2036,paper,2025-06-07 16:39:55,cloudy,0
2037,paper,2025-06-07 23:03:58,cloudy,0
2038,paper,2025-06-07 21:05:20,cloudy,0
2039,plastic,2025-06-07 05:52:19,cloudy,0
2040,paper,2025-06-07 07:11:55,cloudy,0
2041,metal,2025-06-08 10:17:05,rainy,1
2042,plastic,2025-06-08 18:52:10,rainy,1
2043,organic,2025-06-08 07:54:05,rainy,1
2044,paper,2025-06-08 18:07:46,rainy,1
2045,plastic,2025-06-08 03:04:49,rainy,1
2046,metal,2025-06-08 06:49:56,rainy,1
2047,plastic,2025-06-08 06:20:07,rainy,1
2048,plastic,2025-06-08 22:53:30,rainy,1
2049,organic,2025-06-08 19:46:17,rainy,1
2050,glass,2025-06-08 05:12:44,rainy,1
2051,paper,2025-06-08 03:59:16,rainy,1
2052,plastic,2025-06-08 16:45:00,rainy,1
2053,plastic,2025-06-08 05:20:47,rainy,1
2054,paper,2025-06-08 15:36:02,rainy,1
2055,metal,2025-06-08 00:24:47,rainy,1
2056,paper,2025-06-08 20:54:53,rainy,1
2057,plastic,2025-06-08 22:06:33,rainy,1
2058,organic,2025-06-08 02:06:10,rainy,1
2059,plastic,2025-06-08 23:28:29,rainy,1
2060,organic,2025-06-08 06:02:49,rainy,1
2061,paper,2025-06-09 23:36:44,cloudy,1
2062,organic,2025-06-09 22:35:14,cloudy,1
2063,plastic,2025-06-09 04:36:41,cloudy,1
2064,glass,2025-06-09 23:21:05,cloudy,1
2065,paper,2025-06-09 20:35:19,cloudy,1
2066,plastic,2025-06-09 01:55:16,cloudy,1
2067,plastic,2025-06-09 19:38:42,cloudy,1
2068,glass,2025-06-09 23:36:23,cloudy,1
2069,plastic,2025-06-09 21:28:48,cloudy,1
2070,organic,2025-06-09 20:10:35,cloudy,1
2071,plastic,2025-06-09 03:31:27,cloudy,1
2072,glass,2025-06-09 06:05:44,cloudy,1
2073,metal,2025-06-09 04:36:31,cloudy,1
2074,plastic,2025-06-09 05:57:27,cloudy,1
2075,paper,2025-06-09 14:57:45,cloudy,1
2076,metal,2025-06-09 07:17:32,cloudy,1
2077,glass,2025-06-09 02:22:50,cloudy,1
2078,glass,2025-06-09 22:29:07,cloudy,1
2079,plastic,2025-06-09 06:18:02,cloudy,1
2080,glass,2025-06-09 18:41:16,cloudy,1
2081,metal,2025-06-09 13:11:04,cloudy,1
2082,paper,2025-06-09 10:43:09,cloudy,1
2083,plastic,2025-06-10 18:28:50,cloudy,0
2084,metal,2025-06-10 14:18:03,cloudy,0
2085,plastic,2025-06-10 02:09:55,cloudy,0
2086,paper,2025-06-10 10:11:18,cloudy,0
2087,paper,2025-06-10 23:37:16,cloudy,0
2088,glass,2025-06-10 11:43:37,cloudy,0
2089,organic,2025-06-10 17:01:48,cloudy,0
2090,organic,2025-06-10 18:36:09,cloudy,0
2091,paper,2025-06-10 16:01:13,cloudy,0
2092,plastic,2025-06-10 17:12:00,cloudy,0
2093,organic,2025-06-10 13:07:32,cloudy,0
2094,paper,2025-06-10 01:10:16,cloudy,0
2095,organic,2025-06-10 13:36:57,cloudy,0
2096,paper,2025-06-11 22:14:15,sunny,0
2097,plastic,2025-06-11 01:37:31,sunny,0
2098,metal,2025-06-11 15:58:13,sunny,0
2099,metal,2025-06-11 17:52:00,sunny,0
2100,plastic,2025-06-11 05:05:20,sunny,0
2101,plastic,2025-06-11 12:20:27,sunny,0
2102,organic,2025-06-11 02:05:57,sunny,0
2103,organic,2025-06-11 03:27:12,sunny,0
2104,glass,2025-06-11 19:55:25,sunny,0
2105,organic,2025-06-11 02:27:37,sunny,0
2106,plastic,2025-06-11 07:30:10,sunny,0
2107,plastic,2025-06-11 17:00:24,sunny,0
2108,plastic,2025-06-11 09:01:11,sunny,0
2109,plastic,2025-06-11 13:25:03,sunny,0
2110,organic,2025-06-11 12:05:38,sunny,0
2111,paper,2025-06-11 19:55:19,sunny,0
2112,organic,2025-06-12 16:53:43,rainy,0
2113,plastic,2025-06-12 17:10:10,rainy,0
2114,paper,2025-06-12 04:05:01,rainy,0
2115,organic,2025-06-12 13:16:13,rainy,0
2116,plastic,2025-06-12 10:41:07,rainy,0
2117,paper,2025-06-12 14:20:59,rainy,0
2118,organic,2025-06-12 07:09:26,rainy,0
2119,organic,2025-06-13 11:52:18,cloudy,0
2120,plastic,2025-06-13 01:34:14,cloudy,0
2121,plastic,2025-06-13 07:11:32,cloudy,0
2122,paper,2025-06-13 03:10:50,cloudy,0
2123,metal,2025-06-13 11:29:18,cloudy,0
2124,paper,2025-06-13 18:07:59,cloudy,0
2125,metal,2025-06-13 14:58:27,cloudy,0
2126,glass,2025-06-13 20:48:30,cloudy,0
2127,metal,2025-06-13 15:47:17,cloudy,0
2128,paper,2025-06-13 22:31:08,cloudy,0
2129,organic,2025-06-13 04:36:58,cloudy,0
2130,metal,2025-06-13 21:51:32,cloudy,0
2131,organic,2025-06-13 11:03:54,cloudy,0
2132,paper,2025-06-14 12:29:37,cloudy,0
2133,paper,2025-06-14 05:29:06,cloudy,0
2134,plastic,2025-06-14 16:05:55,cloudy,0
2135,paper,2025-06-14 20:44:50,cloudy,0
2136,metal,2025-06-14 17:50:42,cloudy,0
2137,paper,2025-06-14 02:45:05,cloudy,0
2138,plastic,2025-06-14 19:23:51,cloudy,0
2139,paper,2025-06-14 09:06:39,cloudy,0
2140,metal,2025-06-14 18:52:54,cloudy,0
2141,plastic,2025-06-14 19:21:55,cloudy,0
2142,paper,2025-06-14 13:09:41,cloudy,0
2143,glass,2025-06-14 09:43:48,cloudy,0
2144,plastic,2025-06-14 15:41:16,cloudy,0
2145,plastic,2025-06-14 11:47:57,cloudy,0
2146,paper,2025-06-14 10:23:26,cloudy,0
2147,plastic,2025-06-14 07:30:46,cloudy,0
2148,metal,2025-06-15 15:45:28,sunny,0
2149,metal,2025-06-15 15:00:44,sunny,0
2150,plastic,2025-06-15 23:02:45,sunny,0
2151,plastic,2025-06-15 05:38:21,sunny,0
2152,paper,2025-06-15 08:12:17,sunny,0
2153,glass,2025-06-15 22:25:57,sunny,0
2154,metal,2025-06-15 02:05:12,sunny,0
2155,paper,2025-06-15 16:58:35,sunny,0
2156,plastic,2025-06-15 06:33:18,sunny,0
2157,organic,2025-06-15 16:33:51,sunny,0
2158,paper,2025-06-15 23:46:52,sunny,0
2159,plastic,2025-06-15 20:26:00,sunny,0
2160,glass,2025-06-15 10:05:10,sunny,0
2161,metal,2025-06-15 17:46:50,sunny,0
2162,glass,2025-06-15 12:50:46,sunny,0
2163,paper,2025-06-15 04:18:59,sunny,0
2164,organic,2025-06-15 01:13:28,sunny,0
2165,organic,2025-06-15 20:43:04,sunny,0
2166,plastic,2025-06-15 20:27:27,sunny,0
2167,paper,2025-06-15 02:51:51,sunny,0
2168,metal,2025-06-16 14:57:52,rainy,0
2169,paper,2025-06-16 15:39:40,rainy,0
2170,glass,2025-06-16 13:49:35,rainy,0
2171,organic,2025-06-16 23:16:30,rainy,0
2172,plastic,2025-06-16 20:05:50,rainy,0
2173,metal,2025-06-16 06:31:47,rainy,0
2174,glass,2025-06-16 17:53:50,rainy,0
2175,glass,2025-06-17 04:57:46,cloudy,0
2176,organic,2025-06-17 15:13:56,cloudy,0
2177,organic,2025-06-17 10:58:45,cloudy,0
2178,organic,2025-06-17 00:13:45,cloudy,0
2179,metal,2025-06-17 07:36:18,cloudy,0
2180,paper,2025-06-17 15:12:37,cloudy,0
2181,organic,2025-06-17 23:27:02,cloudy,0
2182,plastic,2025-06-17 19:59:20,cloudy,0
2183,organic,2025-06-17 13:15:45,cloudy,0
2184,paper,2025-06-17 19:13:02,cloudy,0
2185,plastic,2025-06-17 16:47:49,cloudy,0
2186,organic,2025-06-17 08:48:08,cloudy,0
2187,paper,2025-06-17 10:08:53,cloudy,0
2188,paper,2025-06-18 14:10:38,rainy,0
2189,plastic,2025-06-18 18:43:20,rainy,0
2190,paper,2025-06-18 01:09:59,rainy,0
2191,metal,2025-06-18 21:36:49,rainy,0
2192,glass,2025-06-18 12:05:10,rainy,0
2193,paper,2025-06-18 09:35:43,rainy,0
2194,paper,2025-06-18 01:36:07,rainy,0
2195,metal,2025-06-19 18:19:47,sunny,0
2196,paper,2025-06-19 06:07:15,sunny,0
2197,metal,2025-06-19 10:51:48,sunny,0
2198,plastic,2025-06-19 03:46:13,sunny,0
2199,organic,2025-06-19 14:28:54,sunny,0
2200,metal,2025-06-19 14:19:13,sunny,0
2201,plastic,2025-06-19 11:20:50,sunny,0
2202,plastic,2025-06-19 12:12:02,sunny,0
2203,plastic,2025-06-19 19:47:15,sunny,0
2204,plastic,2025-06-19 18:40:49,sunny,0
2205,plastic,2025-06-19 22:38:46,sunny,0
2206,plastic,2025-06-19 11:26:00,sunny,0
2207,paper,2025-06-19 07:35:17,sunny,0
2208,plastic,2025-06-19 10:46:47,sunny,0
2209,plastic,2025-06-19 14:49:48,sunny,0
2210,paper,2025-06-19 22:34:23,sunny,0
2211,glass,2025-06-20 04:14:42,stormy,0
2212,organic,2025-06-20 16:19:12,stormy,0
2213,organic,2025-06-20 07:58:17,stormy,0
2214,organic,2025-06-20 12:26:42,stormy,0
2215,organic,2025-06-20 17:50:52,stormy,0
2216,metal,2025-06-21 19:23:44,misty,0
2217,organic,2025-06-21 14:29:19,misty,0
2218,organic,2025-06-21 14:12:28,misty,0
2219,organic,2025-06-21 06:41:53,misty,0
2220,organic,2025-06-21 14:29:30,misty,0
2221,paper,2025-06-21 02:13:55,misty,0
2222,glass,2025-06-21 20:03:30,misty,0
2223,organic,2025-06-21 01:32:24,misty,0
2224,plastic,2025-06-21 02:58:22,misty,0
2225,plastic,2025-06-21 19:50:59,misty,0
2226,organic,2025-06-21 17:37:36,misty,0
2227,metal,2025-06-21 00:32:07,misty,0
2228,paper,2025-06-21 01:05:30,misty,0
2229,plastic,2025-06-21 03:15:57,misty,0
2230,organic,2025-06-21 01:55:33,misty,0
2231,glass,2025-06-22 20:41:07,misty,0
2232,glass,2025-06-22 04:56:44,misty,0
2233,paper,2025-06-22 00:24:50,misty,0
2234,organic,2025-06-22 03:31:37,misty,0
2235,metal,2025-06-22 18:20:26,misty,0
2236,paper,2025-06-22 03:34:13,misty,0
2237,paper,2025-06-22 00:41:57,misty,0
2238,glass,2025-06-22 23:53:32,misty,0
2239,organic,2025-06-22 06:54:20,misty,0
2240,paper,2025-06-22 14:05:18,misty,0
2241,glass,2025-06-22 10:20:55,misty,0
2242,metal,2025-06-22 00:54:42,misty,0
2243,plastic,2025-06-22 23:25:28,misty,0
2244,organic,2025-06-22 22:04:38,misty,0
2245,organic,2025-06-22 03:25:18,misty,0
2246,plastic,2025-06-23 11:04:14,cloudy,0
2247,plastic,2025-06-23 13:15:12,cloudy,0
